ID;Sinônimo
6610;D, VITAMINA, 1,25 DIHIDROXI.
6610;VITAMINA D, 1,25 DIHIDROXI.
6610;1,25-DIIDROXIVITAMINA D.
6615;ANGIOTOMOGRAFIA ARTÉRIAS ILÍACAS
6615;ANGIOTOMOGRAFIA DE PELVE PARA AVALIAÇÃO DE VARIZES PÉLVICAS PARA RIO DE JANEIRO
6616;COLANGIOTOMOGRAFIA COMPUTADORIZADA
6617;ANGIOTOMOGRAFIA DE VEIA ABDOMINAL
6617;ANGIOTOMOGRAFIA VENOSA RENAL
6617;ANGIOTOMOGRAFIA DA VEIA PORTA
6618;ANGIOTOMOGRAFIA VENOSA CEREBRAL
6618;ANGIOTOMOGRAFIA VENOSAS DOS VASOS INTRACRANIANOS
6618;ANGIOTOMOGRAFIA VENOSA DO ENCEFALO
6619;ANGIOTOMOGRAFIA DE VEIAS ILÍACAS PARA RIO DE JANEIRO
6619;ANGIOTOMOGRAFIA DE VEIA CAVA INFERIOR PARA RIO DE JANEIRO
6620;ANGIOTC VENOSA DE CAROTIDAS
6620;ANGIOTOMO VENOSA DOS VASOS CERVICAIS
6620;ANGIOTC VENOSA DE VASOS DO PESCOCO
6621;TOMOGRAFIA COMPUTADORIZADA VENOSA DE VEIA TORÁCICA
6621;TC VENOSA DE VEIA TORÁCICA
6621;ANGIOTOMOGRAFIA VENOSA VEIA TORÁCICA
6622;BRONCOSCOPIA VIRTUAL GUIADA POR TOMOGRAFIA
6626;Chlamydia sorologia IgA e IgM
6626;Clamidia sorologia IgA e IgM
6626;Chlamydophila sorologia IgA e IgM
6626;Trachomatis sorologia IgA e IgM
6626;Tracomatis sorologia IgA e IgM
6626;CLAMIDIA TRACOMATIS IGA E IGM
6626;CLAMIDIA TRACOMATIS IGM
6626;CLAMIDIA TRACOMATIS IGA
6632;Aorta ascendente
6632;Croça da aorta
6632;AORTA TORÁCICA e TRONCO CELIACO
6654;ANGIOTOMOGRAFIA ARTERIAL CEREBRAL
6654;ANGIOTOMOGRAFIA DE VASOS ARTÉRIAS CEREBRAIS
6654;ANGIOTOMOGRAFIA DE VASOS ARTERIAIS INTRACRANIANOS
6654;ANGIOTOMOGRAFIA ARTERIAL DO ENCEFALO
6655;TOMOGRAFIA COMPUTADORIZADA ARTERIAL DE AORTA TORÁCICA
6655;TC ARTERIAL AORTA TORÁCICA
6655;ANGIOTOMOGRAFIA ARTERAL AORTA TORÁCICA
6655;ANGIOTOMOGRAFIA DA AORTA ASCENDENTE
6656;ANGIOTOMOGRAFIA DE AORTA ABDOMINAL
6656;ANGIOTOMOGRAFIA DO TRONCO CELÍACO
6656;ANGIOTOMOGRAFIA DOS VASOS HEPÁTICOS
6656;ANGIOTOMOGRAFIA RENAL PARA RIO DE JANEIRO
6656;ANGIOTOMOGRAFIA DOS RINS PARA RIO DE JANEIRO
6657;ANGIOTC ARTERIAL DE CAROTIDAS
6657;ANGIOTOMO ARTERIAL DOS VASOS CERVICAIS
6657;ANGIOTC ARTERIAL DE VASOS DO PESCOCO
6657;ANGIOTOMOGRAFIA DE TRONCO SUPRA-AORTICO
6658;Pesquisa de Mutações MYD88
6658;Mutação L265P no MYD88
6660;Cintilografia de medula óssea
6673;RNA pol III
6678;TESTE MOLECULAR PARA DISTROFIA MIOTONICA DE STEINERT, DMS
6678;TESTE MOLECULAR PARA DISTROFIA MIOTONICA DE STEINERT, GENE DMPK
6678;TESTE MOLECULAR PARA DM1, DISTROFIA MIOTONICA DE STEINERT
6679;TESTE MOLECULAR PARA DOENCA DE PROMM
6679;TESTE MOLECULAR PARA DISTROFIA MIOTONICA TIPO II
6679;ESTUDO MOLECULAR DO GENE ZNF9
6679;ESTUDO MOLECULAR DO GENE CNBP (ZNF9)
6679;TESTE MOLECULAR PARA DISTROFIA MUSCULAR PROXIMAL
6680;TESTE MOLECULAR PARA ATAXIA DE FRIEDREICH
6680;TESTE MOLECULAR PARA ATAXIA DE FRIEDREICH, FRDA
6682;HEMOFILIA A, PESQUISA DE MUTACAO FAMILIAL, NO GENE DO FATOR 8
6683;SEQUENCIAMNETO GENETICO DO FATOR VIII E FATOR VIII, SEQUENCIAMNETO GENÉTICO
6684;HEMOFILIA B, PESQUISA DE MUTACAO FAMILIAL, NO GENE DO FATOR 9
6685;SEQUENCIAMENTO DO GENE FATOR IX E FATOR IX, SEQUENCIAMENTO GENÉTICO
6686;TESTE MOLECULAR PARA MUCOPOLISSACARIDOSE TIPO 1, PESQUISA DE MUTACAO FAMILIAL NO
6686;TESTE MOLECULAR PARA MPS I, PESQUISA DE MUTACAO FAMILIAL NO GENE IDUA
6686;TESTE MOLECULAR PARA SINDROME DE HURLER, PESQUISA DE MUTACAO FAMILIAL NO GENE ID
6686;TESTE MOLECULAR PARA SINDROME DE HURLER SCHEIE, PESQUISA DE MUTACAO FAMILIAL NO
6686;TESTE MOLECULAR PARA SINDROME DE SCHEIE, PESQUISA DE MUTACAO FAMILIAL  NO GENE I
6688;TESTE MOLECULAR PARA SINDROME DE HUNTER, PESQUISA DE MUTACAO FAMILIALDO GENE IDS
6688;TESTE MOLECULAR PARA MUCOPOLISSACARIDOSE TIPO 2, PESQUISA DE MUTACAO FAMILIALDO
6688;TESTE MOLECULAR PARA MPS II, PESQUISA DE MUTACAO FAMILIALDO GENE IDS
6690;TESTE MOLECULAR PARA SINDROME DE HUNTER, SEQUENCIAMENTO DELECAO E DUPLICACAO DO
6690;TESTE MOLECULAR PARA MUCOPOLISSACARIDOSE TIPO 2, SEQUENCIAMENTO DO GENE IDS
6690;TESTE MOLECULAR PARA MPS II, SEQUENCIAMENTO DO GENE IDS
6691;TESTE MOLECULAR PARA NANISMO CAMPOMELICO
6691;SEQUENCIAMENTO E ANALISE DELECAO/DUPLICACAO DO GENE SOX9
6692;TESTE MOLECULAR PARA SINDROME DE HUNTER, ANALISE DE DELECAO E DUPLICACAO DO GENE
6692;TESTE MOLECULAR PARA MUCOPOLISSACARIDOSE TIPO 2, ANALISE DE DELECAO E DUPLICACAO
6692;TESTE MOLECULAR PARA MPS II, ANALISE DE DELECAO E DUPLICACAO DO GENE IDS
6694;Pesquisa das mutações 6174delT no gene BRCA2
6694;Pesquisa das mutações 185delAG, 5382insC no gene BRCA1
6694;Ashkenazi
6694;Asquenaze
6694;Mutações BRCA1 e BRCA2 em judeus Asquenaze
6700;TESTE MOLECULAR PARA SINDROME DE NOONAN, GENE SOS1
6700;ESTUDO MOLECULAR DO GENE SOS1
6701;TESTE MOLECULAR PARA SINDROME NOONAN TIPO 5
6701;TESTE MOLECULAR PARA SINDROME LEOPARD TIPO 2
6701;TESTE MOLECULAR PARA CARDIOMIOATIA DILATADA TIPO 1NN
6702;TESTE MOLECULAR PARA SINDROME DE NOONAN, SEQUENCIAMENTO DO GENE RIT1
6702;ESTUDO MOLECULAR DO GENE RIT1
6703;ESTUDO MOLECULAR DO GENE KRAS
6703;TESTE MOLECULAR PARA SINDROME DE NOONAN (NS3)
6704;ESTUDO MOLECULAR DO GENE NRAS
6704;TESTE MOLECULAR PARA SINDROME DE NOONAN (NS6)
6705;TESTE MOLECULAR PARA SINDROME DE NOONAN, GENE SHOC2
6705;ESTUDO MOLECULAR DO GENE SHOC2
6706;ESTUDO MOLECULAR DO GENE CBL
6707;ESTUDO MOLECULAR DO GENE BRAF
6708;TESTE MOLECULAR PARA SINDROME CARDIOFACIOCUTANEA TIPO 3, GENE MAP2K1
6708;TESTE MOLECULAR PARA SINDROME CFC3, GENE MAP2K1
6708;ESTUDO MOLECULAR DO GENE MAP2K1
6708;SEQUENCIAMENTO DO GENE MAP2K1, TESTE MOLECULAR PARA SINDROME CARDIOFACIOCUTANEA
6709;TESTE MOLECULAR PARA SINDROME CARDIOFACIOCUTÂNEA TIPO 4, GENE MAP2K2
6709;TESTE MOLECULAR PARA SINDROME CFC4, GENE MAP2K2
6709;ESTUDO MOLECULAR DO GENE MAP2K2
6709;SEQUENCIAMENTO DO GENE MAP2K2, TESTE MOLECULAR PARA SINDROME CARDIOFACIOCUTÂNEA
6710;TESTE MOLECULAR PARA SINDROME DE COSTELLO, GENE HRAS
6710;ESTUDO MOLECULAR DO GENE HRAS
6710;SEQUENCIAMENTO DO GENE HRAS, TESTE MOLECULAR PARA SINDROME DE COSTELLO
6711;TESTE MOLECULAR PARA SINDROME DE LEGIUS, GENE SPRED1
6711;ESTUDO MOLECULAR DO GENE SPRED1
6711;SEQUENCIAMENTO DO GENE SPRED1, TESTE MOLECULAR PARA SINDROME DE LEGIUS
6711;TESTE MOLECULAR PARA SINDROME SIMILAR A NEUROFIBROMATOSE TIPO 1, GENE SPRED1
6712;Painel NOONAN
6712;NOONAN Sequenciamento
6712;Sindrome NOONAN
6713;TESTE MOLECULAR PARA SINDROME DE ANGELMAN, SEQUENCIAMENTO DO GENE UBE3A
6714;TESTE MOLECULAR PARA SINDROME DE HIPOFOSFATASIA, SEQUENCIAMENTO DO GENE ALPL
6714;TESTE MOLECULAR PARA HPP, SEQUENCIAMENTO DO GENE ALPL
6714;ESTUDO MOLECULAR DO GENE ALPL
6715;TESTE MOLECULAR PARA SINDROME DE LYNCH, SEQUENCIAMENTO COMPLETO DOS GENES MSH2,
6715;TESTE MOLECULAR PARA HNPCC, SEQUENCIAMENTO COMPLETO DOS GENES MSH2, MLH1 E MSH6
6715;ESTUDO MOLECULAR DOS GENES MSH2, MLH1 E MSH6
6716;TESTE MOLECULAR PARA SINDROME DE LYNCH, SEQUENCIAMENTO E ANALISE DE GRANDES REAR
6716;TESTE MOLECULAR PARA HNPCC, SEQUENCIAMENTO E ANALISE DE GRANDES REARRANJOS DO GE
6717;TESTE MOLECULAR PARA SINDROME DE LYNCH, SEQUENCIAMENTO E ANALISE DE GRANDES REAR
6717;TESTE MOLECULAR PARA HNPCC, SEQUENCIAMENTO E ANALISE DE GRANDES REARRANJOS DO GE
6718;TESTE MOLECULAR PARA SINDROME DE LYNCH, SEQUENCIAMENTO DO GENE MSH6
6718;TESTE MOLECULAR PARA HNPCC, SEQUENCIAMENTO DO GENE MSH6
6719;TESTE MOLECULAR PARA SINDROME DE LYNCH, PESQUISA DE MUTACAO FAMILIAL DO GENE MLH
6719;TESTE MOLECULAR PARA HNPCC, PESQUISA DE MUTACAO FAMILIAL DO GENE MLH1
6720;TESTE MOLECULAR PARA SINDROME DE LYNCH, PESQUISA DE MUTAÇÃO FAMILIAL DO GENE MSH
6720;TESTE MOLECULAR PARA HNPCC, PESQUISA DE MUTAÇÃO FAMILIAL DO GENE MSH2
6721;TESTE MOLECULAR PARA HNPCC, PESQUISA DE MUTAÇÃO FAMILIAL DO GENE MSH6
6722;TESTE MOLECULAR PARA OSTEOGENESE IMPERFEITA TIPO 5, SEQUENCIAMENTO DO GENE IFITM
6722;TESTE MOLECULAR PARA DOENCA DE LOBSTEN, SEQUENCIAMENTO DO GENE IFITM5
6722;TESTE MOLECULAR PARA DOENCA DE EKMAN LOBSTEN, SEQUENCIAMENTO DO GENE IFITM5
6722;ESTUDO MOLECULAR DO GENE IFITM5
6723;TESTE MOLECULAR PARA OSTEOGENESE IMPERFEITA, SEQUENCIAMENTO DO GENE COL1A1
6723;ESTUDO MOLECULAR DO GENE COL1A1
6724;TESTE MOLECULAR PARA OSTEOGENESE IMPERFEITA TIPO 5, SEQUENCIAMENTO DO GENE COL1A
6724;ESTUDO MOLECULAR DO GENE COL1A2
6725;TESTE MOLECULAR PARA OSTEOGENESE IMPERFEITA, SEQUENCIAMENTO DO GENE COL1A1 E COL
6725;ESTUDO MOLECULAR DO GENE COL1A1 E COL1A2
6726;Sequenciamento + análise deleção e duplicação do gene APC
6726;Sequenciamento + MLPA do gene APC
6726;TESTE MOLECULAR PARA POLIPOSE ADENOMATOSA FAMILIAR, SEQUENCIAMENTO DO GENE APC
6726;ESTUDO MOLECULAR DO GENE APC
6727;TESTE MOLECULAR PARA POLIPOSE ADENOMATOSA FAMILIAR, PESQUISA DE MUTACAO FAMILIAL
6728;TESTE MOLECULAR PARA POLIPOSE ASSOCIADA A MYH, PESQUISA DE MUTACAO FAMILIAL DO G
6729;Estimativa da taxa de filtração glomerular
6729;Estimativa da filtração glomerular
6729;Estimativa da depuração da creatinina
6729;Estimativa do clearance de creatinina
6729;Cálculo da depuração de creatinina
6729;Cálculo do clearance de creatinina
6729;Depuração da creatinina calculada
6729;Clearance de creatinina calculada
6729;Fórmula de CKD-EPI
6729;CKD-EPI
6729;MDRD
6729;Cockcroft-Gault
6751;Vacina meningocócica B
6751;MenB-4C
6751;Bexsero
6751;Meningite B
6751;Vacina para meningite B
6751;Vacina recombinante para meningococo B
6763;TTPA por método point of care
6763;TTPA teste rápido
6763;TTPA por método pocket
6763;TTPA Cascade POC
6764;PET ou PET/CT com gálio-68
6764;PET ou PET/CT com gálio DOTA
6764;PET ou PET/CT com DOTATATE
6764;PET ou PET/CT com DOTATATO
6764;PET ou  PET/CT para pesquisa de tumores neuroendócrinos
6764;PET ou PET/CT para pesquisa de tumores carcinoides
6764;PET ou PET/CT para receptores de somatostatina
6764;PET OU PET CT COM ANALOGOS DA SOMATOSTATINA
6764;PET SCAN COM GALIO 68
6767;LEUKOVANTAGE
6770;PCR para Pneumocystis jirovecii
6770;PCR para Pneumocystis carinii
6770;Detecção de Pneumocystis jirovecii
6770;Quantificação de Pneumocystis jirovecii
6770;PCR quantitativa para Pneumocystis jirovecii
6774;DEFECORESSONÂNCIA
6775;TP por método point of care
6775;TP teste rápido
6775;TP por método pocket
6775;TP Cascade POC
6775;INR por método point of care
6775;INR teste rápido
6775;INR por método pocket
6775;INR Cascade POC
6806;AVALMIOCARDIO - CI-Cardio Neuro
6809;ONCOECORACAO - CI-Cardio Neuro
6810;HEMOCORACAO - CI-Cardio Neuro
6814;SINCOPEECORACAO - CI-Cardio Neuro
6815;CORACAOATLETA - CI-Cardio Neuro
6816;AVALRISCARD - CI-Cardio Neuro
6817;IGHV
6817;IGH
6817;IGVH
6817;Pesquisa de mutações gene IGH
6817;Análise de hipermutação somática do IGH, para leucemia linfocítica crônica
6823;Oncotype Dx, mama
6823;Teste de 21 genes, mama
6823;teste de expressão gênica, mama
6823;Teste de expressão genética, mama
6823;teste de expressão de 21 genes, mama
6823;Oncotype Mama
6824;Oncotype Dx. mama in situ
6824;Teste de 21 genes, mama in situ
6824;Teste de expressão gênica, mama in situ
6824;Teste de expressão genética, mama in situ
6824;Teste de expressão de 21 genes. mama in situ
6824;Oncotype Cais
6825;Oncotype Dx, próstata
6825;Teste de 21 genes, próstata
6825;Teste de expressão gênica, próstata
6825;Teste de expressão genética, próstata
6825;Teste de expressão de 21 genes, próstata
6825;ONCOTYPE PROSTATA
6826;Oncotype Dx, cólon
6826;Teste de 21 genes, cólon
6826;Teste de expressão gênica, cólon
6826;teste de expressão genética, cólon
6826;Teste de expressão de 21 genes, cólon
6826;Oncotype Colon
6828;Ecocardiograma com opacificação do ventrículo esquerdo com contraste
6828;Estudo da perfusão miocárdica com contraste ecocardiográfico
6830;BRCA2, câncer de mama hereditário
6832;câncer de mama hereditário
6832;câncer de ovário hereditário
6834;MERS-CoV
6834;MERS coronavírus
6834;Síndrome Respiratória Coronavírus do Oriente Médio
6838;RT-PCR ZIKAV
6838;detecção de vírus Zika por PCR
6838;pesquisa de Zika vírus
6838;ZICAVIRUS, DETECCAO POR PCR
6839;Hipolactasia
6839;PESQUISA GENÉTICA DE HIPOLACTASIA
6839;PESQUISA GENÉTICA DE DEFICIENCIA DE LACTASE
6839;PESQUISA POR PCR DE HIPOLACTASIA
6839;PESQUISA POR PCR DE DEFICIENCIA DE LACTASE
6839;PESQUISA MOLECULAR DE DEFICIENCIA DE LACTASE
6839;PESQUISA MOLECULAR DE HIPOLACTASIA
6839;"PESQUISA DA VARIANTE; 13910 C>T NO GENE MCM6"
6839;TESTE MOLECULAR PARA INTOLERANCIA A LACTOSE
6839;TESTE MOLECULAR PARA LACTOSE
6839;TESTE MOLECULAR DE TOLERANCIA A LACTOSE
6840;NOTCH1, pesquisa de mutações gene NOTCH1 (exons 26, 27 e 34)
6841;Glicoproteína 210
6841;Envelope nuclear
6842;Ecocardiograma com análise de strain
6842;Strain com speckle tracking
6842;Análise da deformação miocárdica.
6846;ANTICORPOS IGM PARA ZICAVIRUS
6846;SOROLOGIA PARA ZICA VÍRUS IGM
6846;SOROLOGIA PARA ZIKA VÍRUS IGM
6847;Sorologia para Zika vírus IGG
6847;Anticorpos para Zika vírus, IGG
6847;ANTICORPOS IGG PARA ZICAVIRUS
6849;Butadieno na urina
6850;ZIKAV líquido amniótico
6850;RT-PCR ZIKAV líquido amniótico
6850;Detecção de vírus Zika por PCR líquido amniótico
6850;Pesquisa de Zika vírus lquido amniótico
6850;PESQUISA DE ZICA VIRUS LIQUIDO AMNIOTICO
6850;DETECCAO DE VIRUS ZICA POR PCR LIQUIDO AMNIOTICO
6850;ZICAV LIQUIDO AMNIOTICO
6852;Focalização da transferrina
6852;Isoeletrofocalização da transferrina
6852;Apolipoproteína CIII
6852;Focalização da transferrina e Apolipoproteína CIII
6852;Isoeletrofocalização da transferrina e Apolipoproteína CIII
6852;Deficiência de Glicosilação de CDT
6852;Sinonímia Síndrome CDT, CDG
6852;Pesquisa de transferrina deficiente de carboidrato
6853;Sorologia para Chikungunya
6853;Pesquisa de anticorpos para Chikungunya
6853;Pesquisa de anticorpos anti-Chikungunya
6853;Sorologia para CHIKV
6853;Pesquisa de anticorpos para CHIKV
6858;Tomografia computadorizada do tórax para rastreamento de câncer de pulmão
6858;Tomografia computadorizada do tórax para screening de câncer de pulmão
6858;Tomografia computadorizada do tórax para detecção precoce de câncer de pulmão
6858;Screening de neoplasia pulmonar por tomografia computadorizada
6858;Screening de tumor pulmonar por tomografia computadorizada
6858;Screening de câncer pulmonar por tomografia computadorizada
6858;Tc de tórax com baixa dose de radiação para pesquisa de cancer pulmão
6860;Vitamina B3
6860;Vitamina PP
6860;Ácido Nicotínico
6860;Niacina
6860;Nicotinamida
6860;Niacinamida
6861;CAQUEXINA
6861;TNF-ALFA
6863;SOROLOGIA PARA SCHISTOSOMA
6863;SOROLOGIA PARA ESQUISTOSSOMOSE
6863;ESQUISTOSSOMOSE
6863;ANTICORPOS PARA ESQUISTOSSOMOSE
6863;ESQUISTOSSOMO
6867;Refeição mista de 2 horas
6867;Teste de refeição mista de 2 horas
6868;Pesquisa de mutações no gene TP53 do exon 1 ao 11
6870;TOMOGRAFIA COMPUTADORIZADA DA ARTERIA DO BRAÇO OU ANTEBRAÇO
6870;ANGIOTOMOGRAFIA ARTERIAL DO MEMBRO SUPERIOR
6870;ANGIOTC DA ARTERIA DO MEMBRO SUPERIOR
6870;ANGIOTC ARTERIAL PARA DESFILADEIRO TORÁCICO
6870;TOMOGRAFIA COMPUTADORIZADA DA ARTERIA SUBCLAVIA OU DA ARTERIA AXILAR PARA O RJ
6871;ANGIOTOMOGRAFIA ARTERIAL DE PELVE
6871;ANGIOTOMOGRAFIA DE ARTERIAS ILÍACAS
6871;ANGIOTOMOGRAFIA DE PELVE PARA PESQUISA DE COMPRESSÃO DA(S) ARTERIA(S) ILÍACA(S)
6871;ANGIOTOMOGRAFIA ARTERIAL DE PELVE PARA PESQUISA DE SINDROME DE COCKETT
6871;ANGIOTOMOGRAFIA ARTERIAL DE PELVE PARA AVALIAÇÃO DE VARIZES PÉLVICAS
6873;TOMOGRAFIA COMPUTADORIZADA DA VEIAS DO BRAÇO OU ANTEBRAÇO PARA O RJ
6873;TOMOGRAFIA COMPUTADORIZADA DA VEIA SUBCLAVIA OU DA ARTERIA AXILAR PARA O RJ
6873;ANGIOTOMOGRAFIA VENOSA DO MEMBRO SUPERIOR PARA O RJ
6873;ANGIOTC DA VEIA DO MEMBRO SUPERIOR PARA O RJ
6873;ANGIOTC VENOSO PARA DESFILADEIRO TORÁCICO PARA O RJ
6883;RESSONANCIA MAGNETICA VEIAS MEMBRO INFERIOR (BILATERAL)
6883;RM VEIAS MEMBRO INFERIOR (BILATERAL)
6883;RM ILIACO FEMURAL/COXA/POPLITEA OU PERNAS, VEIAS (BILATERAL)
6883;ANGIORRESSONÂNCIA VENOSA MEMBRO INFERIOR (BILATERAL)
6885;ULTRASSONOGRAFIA OBSTETRICA, COM AVALIACAO DA TN COM DOPPLER
6885;ULTRASSONOGRAFIA OBSTETRICA, COM TRANSLUCENCIA NUCAL, DOPPLER
6885;ULTRA-SOM OBSTETRICA, COM AVALIACAO DA TRANSLUCENCIA NUCAL COM DOPPLER
6885;OBSTÉTRICA, COM TRANSLUCENCIA NUCAL COM DOPPLER
6885;OBSTETRICA, COM AVALIACAO DA TRANSLUCENCIA NUCAL COM DOPPLER
6887;OBSTETRICA, COM AVALIACAO DA TRANSLUCENCIA NUCAL
6888;Inserções e Deleções BRCA1
6888;Rearranjos BRCA1
6889;Inserções e Deleções BRCA2
6889;Rearranjos BRCA2
6891;Fungitell
6891;Beta-D-glucano
6891;BD-glucano
6891;1-3-Beta-D-glucana
6891;Beta-D-glucana
6891;BD-glucana, antígenos fúngicos no soro
6892;Tiroglobulina por espectrometria de massas
6892;Tiroglobulina por massas
6892;Tiroglobulina por cromatografia e espectrometria de massas
6892;TIROGLOBULINA POR HPLC COM MS
6893;RAST PARA F340
6893;IMMUNOCAP PARA F340
6893;IGE ESPECIFICO PARA F340
6903;SLA/LP
6903;LP
6903;Anti-LP
6910;Cortisol após Glucagon
6913;Refeição mista de 3 horas
6913;Teste de refeição mista de 3 horas
6914;Refeição mista de 4 horas
6914;Teste de refeição mista de 4 horas
6915;Refeição mista de 5 horas
6915;Teste de refeição mista de 5 horas
6921;Teste de contato para dermatite de contato por cosméticos
6921;PATCH TESTE para cométicos
6926;Anemia hemolítica secundária à deficiência de G6PD+ glicose-6-fosfato desidrogen
6931;Pesquisa de repetições no gene HTT, Doença de Huntington, análise molecular
6932;Sequenciamento + análise deleção e duplicação do gene MMACHC
6932;Sequenciamento + MLPA do gene MMACHC
6934;Sequenciamento + MLPA do gene CREBBP
6934;Sequenciamento + análise deleção e duplicação do gene CREBBP
6935;TESTE MOLECULAR PARA PORFIRIA AGUDA INTERMITENTE, GENE HMBS
6935;SEQUENCIAMENTO PARA PORFIRIA AGUDA INTERMITENTE, GENE HMBS
6936;Doença de Von Recklinghausen
6936;TESTE MOLECULAR PARA NEUROFIBROMATOSE TIPO I
6936;TESTE MOLECULAR PARA DOENCA DE VON RECKLINGHAUSEN
6937;Sequenciamento + análise deleção e duplicação do gene RB1
6937;retinoblastoma bilateral
6937;retinoblastoma hereditário
6937;SEQUENCIAMENTO DO GENE RB1 PARA RETINOBLASTOMA HEREDITARIO
6937;TESTE MOLECULAR PARA RETINOBLASTOMA HEREDITARIO
6938;Análise de haplótipos no cromossomo 4q35
6938;FSHD
6938;TESTE MOLECULAR PARA DISTROFIA FACIOESCAPULOHUMERAL
6938;TESTE MOLECULAR PARA DISTROFIA FACIO ESCAPULO UMERAL
6938;TESTE MOLECULAR PARA FSHD
6938;ANALISE MOLECULAR DO CROMOSSOMO 4Q35 PARA DISTROFIA FACIO ESCAPULO UMERAL
6939;Análise de deleção e duplicação envolvendo o gene PMP22
6939;neuropatia por paralisia por pressão
6939;doença de Charcot-Marie-Tooth tipo 1A
6940;Arteriopatia Cerebral Autossómica Dominante com Infartos Subcorticais e Leucoenc
6940;Teste Genético
6940;Sequenciamento + análise deleção e duplicação do gene NOTCH3
6940;Sequenciamento + MLPA do gene NOTCH3
6941;Painel QT Longo
6941;QT Longo Sequenciamento
6941;QT Longo
6942;Painel de genes
6942;Painel Febre Periódica
6942;Sequenciamento Febre Periódica
6942;Genes Febre Periódica
6942;SÍNDROMES AUTOINFLAMATÓRIAS
6942;DOENÇAS AUTOINFLAMATÓRIAS
6942;PAINEL PARA DOENÇAS AUTOINFLAMATÓRIAS
6942;PAINEL PARA SÍNDROMES AUTOINFLAMATÓRIAS
6942;PAINEL PARA SÍNDROMES PERIÓDICAS FEBRIS
6942;PAINEL PARA DOENÇAS PERIÓDICAS FEBRIS
6942;PAINEL GENÉTICO PARA AUTOINFLAMATÓRIAS
6942;PAINEL GENÉTICO PARA SÍNDROMES AUTOINFLAMATÓRIAS
6942;PAINEL GENÉTICO PARA DOENÇAS AUTOINFLAMATÓRIAS
6942;PAINEL GENÉTICO PARA SÍNDROMES AUTOINFLAMATÓRIAS MONOGÊNICAS
6942;PAINEL GENÉTICO PARA DOENÇAS AUTOINFLAMATÓRIAS MONOGÊNICAS
6942;PAINEL GENÉTICO PARA SÍNDROMES AUTOINFLAMATÓRIAS CLÁSSICAS
